name,version,repository,license,license-url,license-source
strsim,v0.11.1,https://github.com/rapidfuzz/strsim-rs,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/rapidfuzz/strsim-rs
regex,v1.10.6,https://github.com/rust-lang/regex,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-lang/regex
async-stream,v0.3.5,https://github.com/tokio-rs/async-stream,Unknown,Unknown,-
triomphe,v0.1.13,https://github.com/Manishearth/triomphe,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/Manishearth/triomphe
bitflags,v1.3.2,https://github.com/bitflags/bitflags,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/bitflags/bitflags
ed25519-dalek,v2.1.1,https://github.com/dalek-cryptography/curve25519-dalek/tree/main/ed25519-dalek,Unknown,Unknown,-
prost-build,v0.12.6,https://github.com/tokio-rs/prost,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/tokio-rs/prost
tinystr,v0.7.6,https://github.com/unicode-org/icu4x,Unknown,Unknown,-
backoff,v0.4.0,https://github.com/ihrwein/backoff,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/ihrwein/backoff
dotenvy,v0.15.7,https://github.com/allan2/dotenvy,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/allan2/dotenvy
tokio-macros,v2.4.0,https://github.com/tokio-rs/tokio,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/tokio-rs/tokio
tokio-rustls,v0.25.0,https://github.com/rustls/tokio-rustls,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rustls/tokio-rustls
prost-derive,v0.12.6,https://github.com/tokio-rs/prost,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/tokio-rs/prost
